url_length,uses_ip,num_dots,protocol,num_subdomains,domain_age_days,dns_valid,whois_info_exists,has_iframe,has_obfuscated_js,label
59,0,5,0,3,-1,1,0,-1,-1,1
71,0,2,1,1,-1,1,0,0,0,0
110,0,4,1,1,-1,1,0,0,0,1
28,0,1,1,0,-1,1,0,0,0,0
35,0,2,0,1,-1,1,0,1,0,1
49,0,2,1,1,-1,0,0,0,0,0
80,0,4,0,1,-1,1,0,1,0,1
64,0,2,1,1,-1,1,0,0,0,0
56,0,4,0,2,-1,0,0,-1,-1,1
25,0,2,1,1,-1,1,0,0,0,1
22,0,2,1,1,-1,1,0,1,0,1
106,0,4,1,1,-1,1,0,0,0,1
34,0,2,1,1,-1,1,0,0,0,1
34,0,3,0,1,-1,1,0,0,0,0
65,0,2,1,1,-1,1,0,0,0,0
25,0,3,1,1,-1,1,0,0,0,1
49,0,1,0,0,-1,1,0,1,1,1
133,0,1,0,0,-1,1,0,0,0,0
52,0,3,0,1,-1,1,0,0,1,0
40,0,3,1,1,-1,1,0,0,0,0
33,0,2,0,1,-1,0,0,0,0,1
25,0,1,0,0,-1,1,0,-1,-1,0
65,0,2,1,1,-1,1,0,0,0,0
96,0,2,1,1,-1,1,0,0,0,0
40,0,2,1,1,-1,1,0,0,0,1
28,0,2,1,1,-1,1,0,0,1,1
20,0,1,1,0,-1,1,0,1,0,0
49,0,3,0,1,-1,1,0,1,0,1
32,0,1,1,0,-1,1,0,0,0,0
55,0,2,1,1,-1,1,0,0,0,1
28,0,2,0,0,-1,1,0,0,0,0
43,0,3,0,1,-1,1,0,0,1,0
46,0,3,0,1,-1,1,1,-1,-1,1
59,0,2,1,1,-1,1,0,0,0,0
46,0,2,1,1,-1,1,0,-1,-1,1
32,0,2,0,0,-1,1,1,0,0,1
39,0,2,1,1,-1,1,0,0,0,0
68,0,1,0,0,-1,1,0,-1,-1,1
54,0,1,1,0,-1,1,0,1,0,0
37,0,3,1,1,-1,1,0,0,0,0
20,0,2,0,1,-1,1,0,1,0,1
38,0,2,1,1,-1,1,1,-1,-1,1
31,0,2,1,0,-1,1,0,0,0,0
36,0,2,0,0,-1,1,0,0,0,0
138,0,2,1,1,-1,0,0,-1,-1,1
85,0,2,1,1,-1,1,0,0,0,1
27,0,2,0,1,-1,1,0,0,0,1
43,0,2,0,1,-1,1,0,0,0,1
64,0,2,1,1,-1,1,0,0,0,0
42,0,2,1,1,-1,1,0,-1,-1,0
51,0,3,1,1,-1,1,0,0,0,0
230,0,3,0,0,-1,0,0,-1,-1,1
62,0,3,0,1,-1,1,0,0,1,0
36,0,3,0,2,-1,1,0,-1,-1,1
98,0,2,1,1,-1,1,0,0,0,0
110,0,2,1,1,-1,1,0,0,1,0
44,0,2,0,1,-1,1,0,0,0,1
38,0,2,0,0,-1,1,0,0,0,0
137,0,2,1,1,-1,1,0,0,0,1
96,0,2,1,1,-1,1,0,-1,-1,1
32,0,1,1,0,-1,1,0,0,0,0
36,0,2,1,1,-1,1,0,-1,-1,1
70,0,5,0,4,-1,1,0,-1,-1,1
29,0,2,1,1,-1,1,0,0,0,1
32,0,3,1,1,-1,1,0,0,0,0
56,0,3,0,1,-1,1,0,-1,-1,1
19,0,1,0,0,-1,1,0,-1,-1,1
83,0,4,1,1,-1,1,0,-1,-1,1
20,0,1,1,0,-1,1,0,1,0,0
60,0,2,0,1,-1,1,0,0,0,1
38,0,2,1,0,-1,1,0,0,0,0
30,0,2,1,1,-1,1,0,-1,-1,1
63,0,3,0,1,-1,0,0,-1,-1,1
22,0,2,1,1,-1,1,0,-1,-1,1
70,0,5,0,0,-1,0,0,-1,-1,1
64,0,2,1,1,-1,1,0,0,0,0
64,0,2,1,1,-1,1,0,0,0,0
102,0,1,0,0,-1,0,0,-1,-1,1
79,0,2,1,1,-1,0,0,-1,-1,1
42,0,1,1,0,-1,1,0,0,1,0
120,0,3,0,1,-1,1,0,0,1,1
50,0,5,0,3,-1,1,0,-1,-1,1
77,0,1,1,0,-1,1,0,0,0,0
31,0,2,0,1,-1,1,0,1,0,1
46,0,3,0,1,-1,1,0,0,0,0
23,0,2,1,1,-1,1,0,1,0,1
83,0,2,1,1,-1,0,0,0,0,0
105,0,2,1,1,-1,1,0,0,0,1
83,0,3,0,1,-1,1,0,-1,-1,1
81,0,2,0,1,-1,1,0,0,0,1
39,0,3,1,1,-1,1,0,0,0,0
70,0,3,0,1,-1,1,0,0,0,1
64,0,2,1,1,-1,1,0,0,0,0
53,0,3,0,1,-1,1,0,0,1,0
54,0,1,1,0,-1,1,0,1,0,0
76,0,4,0,3,-1,1,0,-1,-1,1
53,0,3,0,1,-1,1,0,0,1,0
37,0,3,1,1,-1,1,0,0,0,0
53,0,1,1,0,-1,1,0,0,0,0
39,0,2,1,1,-1,1,0,0,0,0
43,0,2,1,0,-1,1,0,0,0,0
61,0,2,1,1,-1,1,0,-1,-1,0
59,0,5,0,3,-1,1,0,-1,-1,1
63,0,2,1,1,-1,1,0,0,0,0
71,0,2,1,1,-1,1,0,-1,-1,0
64,0,2,1,1,-1,1,0,0,0,0
29,0,2,0,0,-1,1,0,1,0,0
109,0,3,0,0,-1,0,0,-1,-1,1
28,0,1,1,0,-1,1,0,-1,-1,0
42,0,1,0,0,-1,1,0,0,0,0
26,0,1,1,0,-1,1,0,0,0,0
36,0,2,1,1,-1,1,0,0,0,0
75,0,2,1,1,-1,0,0,0,0,0
50,0,2,1,1,-1,1,0,1,0,0
64,0,2,1,0,-1,0,0,-1,-1,1
92,0,2,1,1,-1,1,0,0,0,0
28,0,2,1,0,-1,1,0,0,0,0
54,0,1,1,0,-1,1,0,1,0,0
94,0,3,0,1,-1,1,0,0,0,1
86,0,4,0,2,-1,0,0,-1,-1,1
66,0,2,0,0,-1,1,0,0,0,1
32,0,2,0,1,-1,1,0,0,0,1
20,0,1,1,0,-1,1,0,1,0,0
68,0,3,1,1,-1,1,0,0,0,0
19,0,1,1,0,-1,1,0,0,0,0
292,0,2,0,0,-1,1,0,0,0,1
53,0,2,0,1,-1,1,0,0,0,1
50,0,3,0,1,-1,1,0,1,0,1
64,0,2,1,1,-1,1,0,-1,-1,0
44,0,3,1,1,-1,1,0,0,0,0
32,0,2,0,1,-1,1,0,0,0,1
44,0,3,0,1,-1,1,0,0,0,0
39,0,1,0,0,-1,1,0,1,0,0
55,0,3,0,1,-1,1,0,0,0,1
64,0,2,1,1,-1,1,0,0,0,0
62,0,2,1,1,-1,1,0,-1,-1,0
35,0,1,0,0,-1,1,0,0,0,1
59,0,3,1,1,-1,1,0,0,0,1
23,0,2,0,1,-1,1,0,0,0,1
68,0,2,0,0,-1,1,0,1,0,1
21,0,1,1,0,-1,1,0,0,0,0
27,0,2,1,1,-1,1,0,-1,-1,1
32,0,1,1,0,-1,1,0,0,0,0
84,0,2,0,1,-1,1,0,0,0,1
33,0,2,0,0,-1,1,0,1,0,0
56,0,2,1,1,-1,1,0,-1,-1,0
64,0,2,1,1,-1,1,0,0,0,0
46,0,1,1,0,-1,1,0,0,0,0
32,0,1,1,0,-1,1,0,0,0,0
64,0,2,1,1,-1,1,0,0,0,0
35,0,2,0,1,-1,1,0,0,0,0
20,0,1,1,0,-1,1,0,1,0,0
20,0,1,1,0,-1,1,0,1,0,0
66,0,3,1,1,-1,1,0,0,0,0
33,0,2,0,1,-1,1,0,0,1,0
20,0,1,1,0,-1,1,0,1,0,0
41,0,3,0,1,-1,1,0,0,0,1
74,0,2,1,1,-1,0,0,0,0,0
70,0,2,1,1,-1,1,0,0,0,0
54,0,2,1,1,-1,1,0,0,0,0
66,0,3,0,1,-1,1,0,0,1,0
99,0,2,1,1,-1,1,0,0,0,0
71,0,2,1,1,-1,1,0,1,0,1
35,0,2,0,1,-1,1,0,1,0,1
52,0,3,0,1,-1,1,0,0,1,0
46,0,2,0,1,-1,1,0,0,0,1
127,0,2,1,1,-1,1,0,-1,-1,1
74,0,2,1,1,-1,1,0,0,0,0
71,0,2,1,1,-1,1,0,-1,-1,0
69,0,2,1,1,-1,1,0,-1,-1,1
32,0,1,1,0,-1,1,0,0,0,0
36,0,2,1,1,-1,1,0,0,0,0
51,0,3,1,1,-1,1,0,0,0,0
71,0,4,0,0,-1,0,0,-1,-1,1
358,0,2,0,1,-1,0,0,-1,-1,1
62,0,2,0,1,-1,1,0,0,0,1
20,0,2,1,1,-1,1,0,1,0,1
19,0,2,1,1,-1,1,0,1,0,1
47,0,1,1,0,-1,1,0,1,0,0
92,0,2,1,1,-1,0,0,0,0,0
37,0,2,1,1,-1,1,0,0,0,0
30,0,2,0,0,-1,1,0,0,0,0
44,0,3,1,1,-1,1,0,0,0,0
204,0,2,1,1,-1,1,0,-1,-1,1
29,0,2,1,1,-1,1,0,-1,-1,1
126,0,4,0,3,-1,1,0,-1,-1,1
35,0,2,1,1,-1,1,0,-1,-1,1
39,0,2,0,0,-1,1,0,0,0,0
39,0,2,0,1,-1,1,0,0,0,1
93,0,2,1,1,-1,1,0,0,0,0
29,0,2,0,1,-1,1,0,0,0,1
23,0,2,1,1,-1,0,1,0,0,1
41,0,2,0,1,-1,0,0,-1,-1,1
57,0,1,1,0,-1,1,0,1,0,0
29,0,2,0,1,-1,1,0,-1,-1,1
64,0,2,1,1,-1,1,0,0,0,0
75,0,3,1,1,-1,1,0,0,0,1
68,0,2,1,1,-1,1,0,0,0,0
61,0,2,1,1,-1,1,0,0,0,0
35,0,2,0,1,-1,1,0,-1,-1,1
47,0,2,1,1,-1,1,0,-1,-1,1
18,0,1,0,0,-1,1,0,0,0,0
39,0,1,1,0,-1,0,0,-1,-1,1
20,0,1,1,0,-1,1,0,1,0,0
51,0,3,0,1,-1,1,0,0,0,0
34,0,1,0,0,-1,0,0,-1,-1,1
74,0,2,1,1,-1,0,0,0,0,0
34,0,1,0,0,-1,1,0,0,0,0
34,0,2,1,0,-1,1,0,-1,-1,0
30,0,2,1,1,-1,1,0,-1,-1,1
47,0,1,1,0,-1,1,0,1,0,0
17,0,1,0,0,-1,0,0,-1,-1,1
32,0,1,1,0,-1,1,0,0,0,0
55,0,3,1,1,-1,1,0,0,0,0
44,0,2,0,1,-1,1,0,0,0,1
62,0,3,0,1,-1,1,0,-1,-1,1
48,0,3,1,1,-1,1,0,-1,-1,1
59,0,2,1,1,-1,1,0,0,0,1
77,0,2,0,0,-1,1,0,0,1,0
91,0,3,0,1,-1,1,0,1,0,1
64,0,2,1,1,-1,1,0,0,0,0
33,0,3,0,1,-1,1,0,0,0,1
49,0,2,1,1,-1,1,0,1,0,1
22,0,1,0,0,-1,1,0,-1,-1,0
32,0,1,1,0,-1,1,0,0,0,0
64,0,1,1,0,-1,1,0,-1,-1,0
107,0,6,0,1,-1,1,0,0,0,1
126,0,4,1,3,-1,1,0,-1,-1,1
126,0,4,0,3,-1,1,0,-1,-1,1
37,0,1,0,0,-1,1,0,0,0,1
120,0,4,1,3,-1,1,0,-1,-1,1
33,0,2,1,1,-1,1,0,0,0,1
31,0,2,1,1,-1,1,0,-1,-1,1
27,0,2,1,1,-1,1,0,0,0,1
36,0,2,1,1,-1,1,0,0,0,0
65,0,1,1,0,-1,1,0,0,0,1
44,0,1,1,0,-1,1,0,1,0,0
45,0,2,1,0,-1,1,0,1,0,0
40,0,2,0,0,-1,1,0,0,0,0
61,0,2,0,0,-1,1,0,-1,-1,1
16,0,1,0,0,-1,1,0,0,0,0
20,0,1,1,0,-1,1,0,1,0,0
64,0,2,1,1,-1,1,0,0,0,0
22,0,2,1,0,-1,1,0,-1,-1,1
48,0,1,0,0,-1,1,0,0,0,1
64,0,2,1,1,-1,1,0,0,0,0
47,0,2,1,1,-1,1,0,1,0,0
36,0,2,0,1,-1,1,0,0,0,1
124,0,5,1,4,-1,1,0,-1,-1,1
26,0,1,1,0,-1,1,0,0,0,0
151,0,1,0,0,-1,1,0,0,0,0
62,0,2,0,1,-1,1,0,-1,-1,1
88,0,2,1,1,-1,1,0,1,1,1
32,0,1,1,0,-1,1,0,0,0,0
68,0,2,0,1,-1,1,0,0,0,0
55,0,3,0,1,-1,1,0,0,1,0
41,0,2,1,1,-1,1,0,-1,-1,1
55,0,3,0,1,-1,1,0,0,1,0
93,0,3,0,1,-1,1,0,-1,-1,1
26,0,2,1,1,-1,1,0,0,0,1
20,0,1,1,0,-1,1,0,1,0,0
33,0,2,0,0,-1,1,0,1,0,0
24,0,2,1,1,-1,1,0,0,0,1
41,0,2,0,1,-1,1,0,0,0,1
47,0,2,1,1,-1,1,0,0,0,0
39,0,3,1,1,-1,1,0,0,0,0
44,0,3,1,1,-1,1,0,0,0,0
20,0,1,1,0,-1,1,0,1,0,0
78,0,3,0,1,-1,1,0,0,0,1
29,0,2,0,1,-1,1,0,-1,-1,1
32,0,1,1,0,-1,1,0,0,0,1
152,0,2,1,1,-1,1,0,0,0,0
77,0,1,0,0,-1,1,0,0,0,1
72,0,4,0,1,-1,1,0,-1,-1,1
26,0,2,0,0,-1,1,0,0,0,1
27,0,2,1,1,-1,0,0,-1,-1,1
41,0,2,0,0,-1,1,0,0,0,1
132,0,5,1,1,-1,1,0,-1,-1,1
37,0,3,0,1,-1,1,0,0,1,0
64,0,2,1,1,-1,1,0,1,0,1
28,0,2,0,1,-1,1,0,0,0,1
28,0,1,1,0,-1,1,0,0,0,0
47,0,2,1,1,-1,1,0,-1,-1,0
38,0,2,0,0,-1,1,0,0,0,0
29,0,2,1,1,-1,1,0,0,1,1
20,0,1,1,0,-1,1,0,1,0,0
264,0,4,1,0,-1,0,0,-1,-1,1
122,0,2,0,0,-1,1,0,0,0,1
43,0,3,0,1,-1,1,0,0,0,1
32,0,1,1,0,-1,1,0,0,0,0
29,0,2,0,1,-1,1,0,0,1,1
44,0,3,1,1,-1,1,0,0,0,0
20,0,1,1,0,-1,1,0,0,0,1
35,0,1,1,0,-1,1,0,0,0,0
39,0,2,0,1,-1,0,0,-1,-1,1
32,0,1,1,0,-1,1,0,0,0,0
32,0,1,1,0,-1,1,0,0,0,0
37,0,2,1,1,-1,1,0,0,0,0
35,0,2,1,1,-1,1,0,0,0,1
35,0,2,1,0,-1,1,0,-1,-1,0
32,0,2,1,1,-1,1,0,0,0,1
64,0,2,1,1,-1,1,0,-1,-1,0
32,0,2,1,1,-1,1,0,1,0,1
32,0,2,1,1,-1,1,0,0,0,0
24,0,2,1,1,-1,1,0,0,0,1
45,0,2,1,1,-1,1,0,-1,-1,1
28,0,1,1,0,-1,1,0,0,0,0
82,0,3,0,1,-1,1,0,0,0,0
63,0,2,1,1,-1,1,0,0,0,0
33,0,1,0,0,-1,1,0,0,0,0
56,0,2,1,1,-1,1,0,0,0,0
59,0,2,0,1,-1,0,0,-1,-1,1
250,0,6,0,3,-1,0,0,-1,-1,1
35,0,2,0,1,-1,1,0,0,0,0
45,0,2,1,1,-1,1,0,0,0,0
56,0,2,0,1,-1,1,0,0,0,1
31,0,2,1,1,-1,1,0,-1,-1,1
32,0,2,0,1,-1,0,0,0,0,1
58,0,2,1,1,-1,1,0,1,0,0
60,0,2,0,1,-1,1,0,-1,-1,1
33,0,2,0,1,-1,1,0,0,0,1
39,0,2,0,1,-1,1,0,1,0,1
22,0,2,0,0,-1,1,0,0,0,1
48,0,2,1,1,-1,1,0,0,0,1
64,0,3,1,1,-1,1,0,0,0,1
43,0,3,1,1,-1,1,0,0,0,0
111,0,2,0,0,-1,1,0,1,0,1
83,0,2,1,1,-1,0,0,0,0,0
52,0,3,0,1,-1,1,0,0,0,1
81,0,1,1,0,-1,1,0,1,0,0
58,0,3,0,1,-1,1,0,0,0,1
82,0,1,1,0,-1,1,0,0,0,1
44,0,3,1,1,-1,1,0,0,0,0
57,0,3,0,1,-1,1,0,0,0,0
21,0,1,1,0,-1,1,0,-1,-1,1
24,0,2,0,1,-1,1,0,-1,-1,1
56,0,1,0,0,-1,1,0,0,0,1
37,0,1,1,0,-1,1,0,-1,-1,0
57,0,2,1,1,-1,1,0,-1,-1,1
82,0,2,1,1,-1,1,0,1,0,1
31,0,1,0,0,-1,1,0,0,0,0
68,0,5,1,2,-1,0,1,-1,-1,1
44,0,3,1,1,-1,1,0,0,0,0
56,0,2,1,1,-1,1,0,0,0,0
26,0,2,0,1,-1,0,0,-1,-1,1
61,0,2,1,0,-1,1,0,1,0,0
77,0,1,0,0,-1,1,0,0,0,1
64,0,2,1,1,-1,1,0,0,0,0
37,0,2,1,1,-1,1,0,0,0,0
54,0,2,1,1,-1,1,0,-1,-1,1
62,0,2,0,1,-1,1,0,0,0,1
25,0,2,0,0,-1,1,0,0,0,1
28,0,2,1,1,-1,1,0,-1,-1,1
17,0,1,0,0,-1,1,0,-1,-1,0
17,0,2,0,0,-1,1,0,0,0,1
26,0,2,0,1,-1,1,0,0,0,1
61,0,2,1,1,-1,1,0,0,0,0
84,0,2,1,1,-1,1,0,-1,-1,1
241,0,5,0,4,-1,0,0,-1,-1,1
40,0,4,0,2,-1,1,1,0,0,1
113,0,2,1,1,-1,1,0,-1,-1,1
32,0,2,0,1,-1,1,0,-1,-1,1
37,0,2,0,1,-1,1,0,0,0,0
35,0,3,1,1,-1,1,0,-1,-1,1
27,0,2,0,0,-1,1,0,-1,-1,0
92,0,2,1,1,-1,0,0,0,0,0
69,0,7,0,6,-1,1,0,-1,-1,1
44,0,2,1,1,-1,1,0,0,1,0
55,0,2,1,0,-1,1,0,1,0,0
64,0,2,1,1,-1,1,0,0,0,0
62,0,2,1,1,-1,1,0,0,0,0
17,0,1,0,0,-1,1,0,-1,-1,0
68,0,4,0,3,-1,1,0,-1,-1,1
32,0,1,1,0,-1,1,0,0,0,0
68,0,2,0,1,-1,1,0,0,1,1
51,0,3,0,1,-1,1,0,0,1,0
27,0,2,1,0,-1,1,0,-1,-1,0
59,0,2,0,1,-1,1,0,0,0,1
94,0,2,1,1,-1,1,0,0,0,1
31,0,2,1,1,-1,1,0,0,1,1
21,0,1,0,0,-1,1,0,-1,-1,0
43,0,2,0,1,-1,1,0,0,0,1
25,0,2,1,1,-1,1,1,1,0,1
38,0,2,0,0,-1,1,0,0,0,0
36,0,2,1,1,-1,1,0,1,0,1
20,0,2,0,1,-1,1,0,0,0,1
52,0,3,1,1,-1,1,0,0,0,0
26,0,2,1,1,-1,1,0,-1,-1,1
84,0,3,0,1,-1,1,0,0,0,1
29,0,2,0,1,-1,1,0,1,0,1
57,0,2,1,1,-1,1,0,0,0,0
77,0,1,0,0,-1,1,0,0,0,1
47,0,2,0,0,-1,1,1,0,0,1
68,0,2,1,1,-1,1,0,0,0,0
82,0,3,0,1,-1,0,0,-1,-1,1
61,0,2,1,1,-1,1,0,0,0,0
33,0,2,1,1,-1,1,0,0,0,1
33,0,1,1,0,-1,1,0,0,0,0
26,0,1,0,0,-1,1,0,-1,-1,0
101,0,2,1,1,-1,0,0,0,0,0
105,0,3,0,1,-1,0,1,-1,-1,1
43,0,2,0,1,-1,0,0,-1,-1,1
113,0,2,1,1,-1,1,0,-1,-1,1
58,0,3,0,1,-1,1,0,1,0,1
114,0,2,1,1,-1,1,0,0,1,0
33,0,2,1,1,-1,1,0,0,0,0
45,0,2,1,1,-1,0,0,-1,-1,1
32,0,1,1,0,-1,1,0,0,0,0
94,0,3,0,2,-1,1,0,-1,-1,1
43,0,5,1,3,-1,1,0,-1,-1,1
45,0,2,1,1,-1,1,0,0,0,0
32,0,1,1,0,-1,1,0,0,1,0
42,0,1,0,0,-1,1,0,0,0,0
64,0,2,1,1,-1,1,0,0,0,0
26,0,2,0,0,-1,1,0,0,0,0
47,0,2,0,0,-1,1,0,0,0,0
38,0,5,0,4,-1,1,0,-1,-1,1
33,0,1,1,0,-1,1,0,0,0,0
135,0,1,0,0,-1,1,0,0,0,0
64,0,2,1,1,-1,1,0,0,0,0
51,0,5,0,0,-1,1,1,-1,-1,1
44,0,3,1,1,-1,1,0,0,0,0
89,0,3,1,1,-1,1,0,0,0,1
20,0,1,1,0,-1,1,0,1,0,0
26,0,2,1,1,-1,1,0,0,0,0
64,0,2,1,1,-1,1,0,0,0,0
64,0,2,1,1,-1,1,0,0,0,0
40,0,2,1,1,-1,0,0,-1,-1,1
35,0,1,1,0,-1,1,0,1,0,0
31,0,2,0,1,-1,1,0,1,0,1
31,0,2,0,1,-1,1,0,0,1,0
65,0,2,1,1,-1,1,0,0,0,0
42,0,2,1,1,-1,1,0,-1,-1,1
20,0,1,1,0,-1,1,0,1,0,0
54,0,1,1,0,-1,1,0,1,0,0
44,0,3,1,1,-1,1,0,0,0,0
48,0,2,0,1,-1,0,1,-1,-1,1
48,0,2,1,1,-1,1,0,0,1,0
40,0,2,1,1,-1,1,0,0,0,0
29,0,1,1,0,-1,1,0,0,0,0
23,0,2,1,1,-1,1,0,0,0,1
76,0,4,0,3,-1,1,0,-1,-1,1
51,0,2,0,1,-1,1,0,0,0,1
44,0,3,1,1,-1,1,0,0,0,0
40,0,3,0,1,-1,1,0,0,0,0
73,0,1,0,0,-1,1,0,-1,-1,1
20,0,1,1,0,-1,1,0,1,0,0
406,0,2,0,1,-1,1,0,-1,-1,1
46,0,2,0,1,-1,1,0,0,0,1
33,0,2,1,1,-1,1,0,0,0,0
47,0,2,0,1,-1,1,0,1,0,1
60,0,2,1,0,-1,1,0,1,0,0
59,0,2,1,1,-1,1,0,1,0,0
51,0,2,1,1,-1,1,0,1,0,0
24,0,2,1,1,-1,1,0,-1,-1,1
35,0,2,0,1,-1,1,0,0,0,1
41,0,1,1,0,-1,1,0,1,0,0
113,0,5,0,0,-1,0,0,-1,-1,1
40,0,2,1,0,-1,1,0,0,0,0
40,0,2,1,0,-1,1,0,0,0,0
34,0,2,1,1,-1,1,0,-1,-1,0
19,0,2,0,1,-1,1,0,0,0,1
28,0,2,0,1,-1,1,0,0,0,1
28,0,2,1,1,-1,1,1,0,0,1
56,0,2,0,1,-1,1,0,0,0,1
29,0,2,0,1,-1,1,0,0,0,1
52,0,3,0,1,-1,1,0,0,1,0
33,0,3,0,1,-1,1,0,0,0,0
32,0,1,1,0,-1,1,0,0,0,0
37,0,3,0,1,-1,0,1,-1,-1,1
25,0,2,1,1,-1,1,0,0,0,1
64,0,2,1,1,-1,1,0,0,0,0
34,0,1,0,0,-1,1,0,1,0,1
39,0,1,1,0,-1,1,0,0,0,0
32,0,1,1,0,-1,1,0,0,0,0
51,0,3,1,1,-1,1,0,1,0,1
31,0,1,1,0,-1,1,0,0,0,0
158,0,4,0,1,-1,1,0,0,0,1
39,0,1,1,0,-1,1,0,1,0,0
47,0,3,0,1,-1,1,0,-1,-1,1
50,0,2,1,1,-1,1,0,0,0,0
40,0,1,1,0,-1,1,0,1,0,0
34,0,2,1,1,-1,1,0,0,0,0
54,0,2,1,1,-1,1,0,0,0,0
27,0,2,0,0,-1,1,0,-1,-1,0
44,0,3,1,2,-1,1,0,-1,-1,1
62,0,3,1,1,-1,1,0,0,0,0
13,0,1,0,0,-1,1,0,0,0,1
34,0,2,1,0,-1,1,0,0,0,0
33,0,1,1,0,-1,1,0,0,0,0
21,0,1,1,0,-1,1,0,-1,-1,1
50,0,3,0,1,-1,1,0,-1,-1,1
43,0,2,0,1,-1,1,0,-1,-1,1
36,0,1,0,0,-1,1,0,1,0,0
67,0,2,0,1,-1,1,0,0,0,1
51,0,2,0,1,-1,1,0,0,0,1
44,0,3,1,1,-1,1,0,0,0,0
62,0,2,1,1,-1,1,0,0,0,0
91,0,2,0,1,-1,1,0,0,0,1
48,0,3,0,1,-1,1,0,1,0,1
64,0,2,1,1,-1,1,0,0,0,0
51,0,3,1,1,-1,1,0,0,0,0
40,0,2,1,1,-1,1,0,0,0,0
73,0,2,1,1,-1,0,0,-1,-1,1
46,0,2,0,0,-1,0,0,-1,-1,1
60,0,2,0,1,-1,1,0,1,0,1
40,0,2,1,0,-1,1,0,0,0,0
26,0,1,0,0,-1,1,0,1,0,1
41,0,2,0,0,-1,1,0,0,0,1
64,0,2,1,1,-1,1,0,0,0,0
78,0,2,1,1,-1,1,0,0,0,0
62,0,2,1,1,-1,1,0,0,0,0
68,0,4,0,3,-1,1,0,-1,-1,1
29,0,3,1,1,-1,1,0,1,0,1
19,0,1,0,0,-1,1,0,0,0,0
37,0,2,1,1,-1,1,0,0,0,0
43,0,2,1,1,-1,1,0,-1,-1,1
43,0,3,0,1,-1,1,0,0,0,1
53,0,3,0,1,-1,1,0,0,1,0
47,0,4,1,3,-1,1,0,-1,-1,1
65,0,4,0,2,-1,1,0,-1,-1,1
104,0,2,1,1,-1,1,0,1,0,0
20,0,1,1,0,-1,1,0,1,0,0
42,0,2,0,1,-1,1,0,0,0,1
48,0,2,1,1,-1,1,0,-1,-1,1
64,0,2,1,1,-1,1,0,0,0,0
39,0,3,0,1,-1,1,0,0,0,1
47,0,3,0,0,-1,0,0,-1,-1,1
41,0,2,0,1,-1,1,0,0,0,1
60,0,1,1,0,-1,1,0,0,0,0
37,0,3,0,1,-1,1,0,-1,-1,1
64,0,2,1,1,-1,1,0,0,0,0
33,0,2,0,0,-1,1,0,1,0,0
28,0,1,0,0,-1,1,0,-1,-1,0
28,0,2,1,0,-1,1,0,0,0,0
30,0,2,0,1,-1,1,0,0,0,1
45,0,2,0,1,-1,1,0,0,0,1
20,0,1,1,0,-1,1,0,-1,-1,1
97,0,5,1,1,-1,0,0,-1,-1,1
20,0,1,0,0,-1,1,0,-1,-1,0
20,0,1,1,0,-1,1,0,1,0,0
93,0,2,1,1,-1,1,0,-1,-1,0
36,0,2,1,1,-1,1,1,0,0,1
54,0,2,1,1,-1,1,0,0,0,0
16,0,1,1,0,-1,1,0,0,0,1
38,0,1,0,0,-1,0,0,-1,-1,1
32,0,1,1,0,-1,1,0,0,0,0
55,0,3,0,1,-1,1,0,0,0,1
39,0,3,0,1,-1,1,0,0,0,0
83,0,2,1,1,-1,1,0,0,0,0
53,0,2,1,0,-1,1,0,-1,-1,0
29,0,1,0,0,-1,1,0,1,0,1
97,0,1,1,0,-1,1,0,1,0,0
107,0,1,1,0,-1,1,0,0,0,0
34,0,2,1,0,-1,1,0,-1,-1,0
76,0,8,0,7,-1,1,0,-1,-1,1
32,0,1,1,0,-1,1,0,0,0,0
64,0,1,0,0,-1,1,0,-1,-1,1
32,0,1,1,0,-1,1,0,0,0,0
82,0,2,1,1,-1,1,0,-1,-1,1
30,0,2,1,0,-1,1,0,0,0,0
44,0,2,0,1,-1,1,0,-1,-1,1
75,0,2,0,0,-1,0,0,-1,-1,1
23,0,2,1,1,-1,1,0,0,0,1
27,0,2,0,0,-1,1,0,-1,-1,0
26,0,2,0,0,-1,1,0,0,0,1
19,0,2,0,1,-1,1,0,0,0,0
42,0,3,0,0,-1,1,0,0,0,1
31,0,1,0,0,-1,1,0,0,0,0
26,0,1,1,0,-1,1,0,-1,-1,0
64,0,3,0,1,-1,1,0,0,1,0
83,0,2,1,1,-1,0,0,0,0,0
58,0,2,0,0,-1,1,0,0,0,0
55,0,3,0,1,-1,1,0,-1,-1,1
101,0,2,1,1,-1,0,0,0,0,0
51,0,3,0,1,-1,1,0,0,0,0
64,0,2,1,1,-1,1,0,0,0,0
32,0,1,0,0,-1,1,0,0,0,0
51,0,3,0,1,-1,1,0,0,0,0
39,0,2,0,0,-1,1,0,0,0,0
45,0,2,1,1,-1,1,0,0,0,1
29,0,2,0,1,-1,1,0,-1,-1,1
53,0,1,0,0,-1,1,0,1,0,1
74,0,2,1,1,-1,1,0,-1,-1,1
44,0,3,0,1,-1,1,0,0,0,1
46,0,2,0,1,-1,0,1,-1,-1,1
32,0,1,1,0,-1,1,0,0,0,0
36,0,3,0,1,-1,1,0,0,0,0
28,0,2,0,1,-1,1,0,0,0,1
20,0,1,1,0,-1,1,0,1,0,0
35,0,2,1,1,-1,1,0,0,0,0
37,0,2,1,1,-1,1,0,0,0,0
